,user_id,items
2714,2714,"[57, 23, 420, 22, 61, 17, 55, 383, 84, 396, 14, 409, 430, 19, 398, 89, 388, 15]"
2715,2715,"[14, 57, 398, 23, 22, 61, 84, 17, 395, 402, 409, 9, 29, 383, 384, 420, 19, 430]"
2716,2716,"[57, 14, 61, 409, 16, 22, 23, 398, 384, 84, 9, 430, 432, 17, 382, 420, 19, 10]"
2717,2717,"[23, 14, 17, 409, 395, 84, 29, 9, 19, 22, 16, 30, 398, 61, 57, 382, 383, 384]"
2718,2718,"[15, 19, 14, 22, 380, 379, 394, 26, 24, 376, 11, 20, 0, 17, 62, 57, 41, 55]"
2719,2719,"[57, 14, 61, 84, 23, 22, 409, 398, 17, 382, 19, 85, 383, 420, 82, 88, 376, 379]"
2720,2720,"[23, 57, 14, 9, 61, 409, 22, 17, 420, 25, 395, 19, 29, 84, 16, 430, 398, 383]"
2721,2721,"[14, 61, 409, 57, 432, 22, 17, 84, 23, 383, 382, 16, 420, 398, 388, 82, 85, 430]"
2722,2722,"[57, 84, 61, 430, 14, 398, 425, 396, 420, 82, 22, 25, 23, 432, 395, 19, 15, 54]"
2723,2723,"[61, 57, 84, 14, 425, 383, 398, 382, 17, 712, 395, 22, 19, 54, 402, 23, 388, 86]"
2724,2724,"[100, 22, 99, 57, 169, 383, 382, 19, 712, 14, 23, 85, 102, 388, 398, 170, 798, 84]"
2725,2725,"[84, 61, 57, 398, 42, 382, 41, 383, 17, 82, 169, 22, 23, 384, 27, 397, 86, 14]"
2726,2726,"[57, 61, 398, 430, 14, 409, 23, 17, 84, 420, 22, 425, 382, 395, 41, 383, 396, 431]"
2727,2727,"[14, 22, 17, 41, 409, 23, 383, 61, 57, 402, 84, 16, 88, 395, 169, 19, 100, 5]"
2728,2728,"[57, 14, 22, 55, 398, 61, 17, 84, 430, 409, 395, 402, 425, 23, 712, 379, 376, 16]"
2729,2729,"[57, 61, 383, 382, 100, 14, 17, 5, 23, 420, 84, 398, 379, 19, 22, 384, 198, 88]"
2730,2730,"[14, 61, 57, 398, 84, 17, 23, 22, 9, 41, 420, 409, 100, 382, 432, 384, 16, 402]"
2731,2731,"[84, 382, 383, 19, 169, 61, 14, 798, 22, 808, 57, 198, 799, 23, 5, 804, 380, 379]"
2732,2732,"[57, 22, 84, 23, 17, 14, 430, 409, 61, 82, 398, 19, 25, 420, 388, 92, 55, 85]"
2733,2733,"[55, 425, 14, 57, 398, 400, 712, 54, 61, 89, 42, 430, 23, 84, 424, 17, 396, 22]"
2734,2734,"[57, 61, 54, 412, 398, 23, 22, 396, 425, 41, 67, 17, 42, 84, 430, 29, 14, 16]"
2735,2735,"[24, 712, 61, 393, 57, 31, 403, 396, 441, 55, 23, 443, 89, 713, 715, 398, 84, 437]"
2736,2736,"[14, 57, 17, 409, 84, 23, 22, 16, 100, 61, 55, 402, 383, 382, 15, 9, 430, 420]"
2737,2737,"[398, 61, 23, 57, 17, 14, 22, 409, 19, 382, 55, 402, 383, 84, 396, 41, 420, 430]"
2738,2738,"[398, 57, 14, 84, 22, 23, 383, 420, 382, 412, 61, 26, 430, 402, 17, 388, 395, 19]"
2739,2739,"[57, 14, 61, 398, 22, 23, 409, 430, 402, 17, 425, 9, 396, 84, 25, 41, 29, 411]"
2740,2740,"[14, 19, 23, 84, 57, 17, 409, 16, 382, 61, 15, 383, 398, 379, 22, 395, 380, 384]"
2741,2741,"[57, 23, 61, 430, 398, 17, 84, 22, 420, 396, 14, 25, 409, 15, 431, 82, 432, 382]"
2742,2742,"[23, 55, 19, 382, 379, 14, 383, 169, 89, 409, 17, 420, 402, 88, 376, 798, 22, 380]"
2743,2743,"[23, 14, 409, 22, 382, 383, 17, 57, 402, 88, 41, 398, 379, 399, 61, 420, 432, 92]"
2744,2744,"[57, 84, 382, 430, 61, 5, 383, 22, 14, 425, 89, 169, 82, 87, 23, 440, 398, 402]"
2745,2745,"[61, 57, 23, 398, 9, 409, 17, 14, 22, 393, 0, 41, 402, 15, 55, 84, 19, 384]"
2746,2746,"[57, 14, 22, 420, 398, 84, 395, 61, 29, 382, 42, 409, 17, 23, 402, 169, 383, 55]"
2747,2747,"[100, 23, 57, 384, 383, 398, 99, 22, 61, 382, 25, 420, 14, 402, 101, 84, 54, 409]"
2748,2748,"[9, 41, 17, 403, 409, 61, 398, 57, 14, 23, 22, 425, 400, 16, 10, 382, 55, 100]"
2749,2749,"[57, 61, 22, 84, 398, 14, 17, 402, 409, 430, 19, 432, 23, 420, 41, 382, 393, 399]"
2750,2750,"[57, 398, 23, 14, 84, 22, 61, 409, 9, 420, 82, 430, 17, 383, 395, 27, 55, 54]"
2751,2751,"[61, 57, 14, 22, 409, 430, 84, 17, 398, 432, 420, 440, 25, 23, 383, 382, 85, 402]"
2752,2752,"[57, 100, 61, 14, 22, 99, 398, 23, 98, 19, 409, 430, 9, 84, 25, 109, 89, 382]"
2753,2753,"[57, 440, 82, 383, 61, 88, 382, 5, 14, 430, 89, 84, 22, 420, 804, 92, 396, 25]"
2754,2754,"[398, 57, 14, 712, 84, 22, 61, 23, 425, 89, 383, 17, 5, 402, 43, 382, 41, 54]"
2755,2755,"[23, 14, 22, 57, 24, 84, 19, 41, 430, 396, 61, 17, 398, 82, 402, 25, 409, 15]"
2756,2756,"[14, 23, 57, 22, 19, 382, 84, 383, 17, 61, 398, 409, 89, 388, 420, 402, 29, 379]"
2757,2757,"[398, 14, 57, 23, 84, 22, 61, 430, 420, 17, 383, 86, 432, 395, 92, 382, 9, 409]"
2758,2758,"[57, 14, 61, 432, 84, 23, 22, 82, 398, 382, 430, 17, 440, 420, 383, 409, 5, 19]"
2759,2759,"[398, 14, 425, 61, 712, 57, 23, 84, 17, 409, 402, 41, 412, 10, 88, 29, 384, 400]"
2760,2760,"[55, 398, 57, 23, 84, 61, 409, 9, 22, 399, 14, 169, 5, 383, 170, 430, 384, 402]"
2761,2761,"[57, 61, 84, 100, 409, 14, 382, 430, 395, 9, 398, 22, 432, 383, 88, 42, 99, 23]"
2762,2762,"[57, 61, 425, 412, 382, 383, 54, 14, 23, 398, 420, 84, 388, 92, 430, 402, 22, 88]"
2763,2763,"[398, 61, 84, 23, 409, 55, 57, 396, 86, 440, 22, 14, 26, 402, 432, 169, 384, 17]"
2764,2764,"[14, 57, 17, 23, 409, 398, 84, 61, 16, 22, 402, 82, 420, 9, 395, 29, 425, 383]"
2765,2765,"[57, 61, 14, 55, 22, 84, 23, 425, 398, 420, 395, 54, 29, 432, 383, 92, 409, 169]"
2766,2766,"[55, 425, 14, 57, 61, 22, 23, 41, 396, 5, 430, 84, 409, 392, 82, 15, 19, 380]"
2767,2767,"[402, 57, 388, 23, 22, 42, 420, 54, 425, 14, 19, 88, 43, 169, 29, 398, 61, 84]"
2768,2768,"[55, 57, 398, 54, 425, 23, 14, 17, 61, 169, 409, 434, 22, 395, 396, 29, 388, 41]"
2769,2769,"[17, 409, 22, 14, 23, 420, 57, 84, 432, 382, 398, 383, 16, 61, 88, 380, 19, 402]"
2770,2770,"[14, 398, 23, 57, 61, 22, 84, 16, 402, 9, 17, 29, 395, 409, 420, 383, 382, 43]"
2771,2771,"[55, 14, 57, 16, 398, 54, 84, 17, 22, 420, 61, 169, 409, 23, 19, 383, 41, 376]"
2772,2772,"[99, 54, 61, 57, 398, 14, 100, 109, 41, 22, 420, 103, 17, 98, 23, 104, 55, 0]"
2773,2773,"[14, 57, 61, 84, 23, 440, 430, 22, 87, 396, 85, 82, 16, 398, 25, 420, 0, 19]"
2774,2774,"[57, 0, 14, 84, 17, 22, 23, 398, 420, 434, 61, 54, 169, 388, 433, 430, 409, 391]"
2775,2775,"[398, 57, 14, 23, 61, 29, 420, 395, 383, 21, 22, 9, 19, 54, 412, 84, 430, 41]"
2776,2776,"[14, 57, 55, 23, 409, 61, 22, 420, 17, 169, 19, 430, 383, 382, 54, 798, 398, 134]"
2777,2777,"[382, 169, 19, 23, 383, 798, 5, 380, 379, 384, 55, 420, 14, 402, 179, 88, 89, 57]"
2778,2778,"[14, 23, 55, 57, 22, 61, 17, 398, 19, 88, 430, 41, 84, 409, 382, 42, 16, 82]"
2779,2779,"[57, 61, 100, 420, 14, 804, 23, 22, 398, 84, 382, 25, 55, 440, 17, 169, 409, 383]"
2780,2780,"[57, 61, 425, 14, 398, 420, 21, 22, 17, 84, 55, 42, 430, 82, 382, 393, 16, 169]"
2781,2781,"[57, 61, 398, 169, 84, 420, 165, 430, 382, 54, 17, 425, 14, 804, 23, 0, 383, 808]"
2782,2782,"[57, 398, 23, 61, 84, 412, 430, 17, 14, 41, 22, 30, 420, 421, 42, 54, 396, 395]"
2783,2783,"[57, 61, 398, 430, 84, 17, 23, 22, 393, 82, 14, 25, 425, 24, 19, 54, 420, 9]"
2784,2784,"[57, 61, 55, 84, 22, 14, 382, 23, 430, 85, 384, 82, 432, 398, 441, 383, 420, 25]"
2785,2785,"[14, 57, 17, 409, 22, 61, 432, 23, 25, 84, 398, 382, 420, 430, 9, 15, 88, 10]"
2786,2786,"[61, 14, 57, 23, 430, 9, 383, 84, 17, 398, 420, 396, 425, 19, 443, 25, 382, 22]"
2787,2787,"[61, 14, 57, 409, 398, 17, 425, 402, 29, 23, 84, 420, 19, 16, 22, 432, 42, 9]"
2788,2788,"[14, 398, 84, 61, 9, 23, 19, 409, 57, 42, 22, 402, 395, 16, 0, 82, 30, 388]"
2789,2789,"[84, 61, 57, 398, 89, 385, 395, 396, 92, 382, 23, 22, 14, 420, 383, 432, 437, 391]"
2790,2790,"[14, 84, 425, 57, 398, 383, 169, 409, 54, 88, 402, 23, 17, 55, 41, 22, 382, 420]"
2791,2791,"[57, 61, 430, 14, 55, 382, 23, 440, 398, 16, 22, 84, 432, 712, 383, 17, 409, 169]"
2792,2792,"[14, 17, 409, 19, 22, 23, 57, 84, 712, 16, 382, 440, 169, 402, 61, 398, 82, 20]"
2793,2793,"[61, 57, 84, 88, 395, 430, 9, 14, 22, 82, 398, 23, 382, 409, 19, 5, 15, 17]"
2794,2794,"[382, 432, 57, 383, 198, 61, 88, 384, 170, 420, 380, 99, 5, 179, 379, 84, 169, 180]"
2795,2795,"[14, 57, 55, 84, 22, 409, 23, 61, 420, 100, 398, 17, 440, 82, 16, 383, 88, 430]"
2796,2796,"[57, 61, 409, 398, 16, 84, 22, 430, 14, 23, 17, 55, 420, 432, 382, 63, 0, 21]"
2797,2797,"[14, 405, 843, 406, 61, 798, 41, 425, 713, 57, 89, 394, 11, 88, 55, 0, 21, 23]"
2798,2798,"[57, 61, 22, 84, 398, 420, 430, 17, 14, 432, 23, 383, 19, 5, 804, 25, 82, 409]"
2799,2799,"[398, 57, 22, 61, 17, 14, 84, 402, 430, 396, 82, 21, 420, 30, 409, 23, 376, 380]"
2800,2800,"[14, 22, 17, 19, 16, 398, 382, 383, 376, 395, 23, 57, 388, 409, 84, 402, 9, 5]"
2801,2801,"[57, 14, 61, 398, 17, 22, 23, 84, 420, 409, 388, 19, 383, 63, 16, 440, 169, 430]"
2802,2802,"[55, 798, 169, 14, 799, 808, 19, 198, 170, 804, 812, 89, 382, 379, 807, 157, 376, 380]"
2803,2803,"[57, 61, 84, 398, 14, 23, 22, 17, 26, 19, 409, 430, 16, 382, 15, 420, 396, 169]"
2804,2804,"[57, 425, 398, 430, 23, 54, 22, 14, 412, 41, 61, 55, 9, 19, 409, 420, 16, 30]"
2805,2805,"[55, 382, 384, 383, 23, 84, 19, 99, 14, 409, 57, 17, 402, 379, 16, 5, 100, 88]"
2806,2806,"[170, 171, 169, 198, 203, 14, 808, 179, 376, 812, 804, 61, 199, 55, 798, 813, 57, 803]"
2807,2807,"[61, 57, 393, 398, 440, 42, 430, 55, 409, 14, 23, 21, 9, 10, 41, 712, 84, 420]"
2808,2808,"[57, 430, 23, 396, 398, 84, 383, 420, 61, 25, 14, 421, 31, 22, 24, 55, 382, 395]"
2809,2809,"[61, 57, 713, 14, 84, 409, 712, 16, 19, 402, 398, 22, 23, 388, 55, 440, 100, 425]"
2810,2810,"[23, 92, 84, 89, 798, 425, 82, 432, 420, 169, 412, 88, 27, 42, 441, 15, 383, 396]"
2811,2811,"[19, 22, 41, 24, 380, 14, 382, 5, 25, 23, 15, 376, 420, 57, 384, 383, 432, 379]"
2812,2812,"[57, 61, 430, 55, 14, 420, 22, 23, 398, 84, 409, 25, 9, 17, 403, 440, 425, 82]"
2813,2813,"[57, 14, 61, 398, 430, 22, 84, 82, 19, 420, 21, 17, 23, 383, 402, 394, 27, 5]"
2814,2814,"[61, 14, 430, 394, 57, 62, 393, 248, 88, 398, 380, 22, 84, 23, 15, 432, 19, 376]"
2815,2815,"[712, 57, 61, 14, 84, 398, 22, 17, 23, 409, 382, 432, 430, 420, 383, 384, 0, 713]"
2816,2816,"[22, 398, 57, 23, 383, 61, 14, 402, 382, 17, 84, 41, 19, 42, 43, 88, 409, 420]"
2817,2817,"[14, 57, 0, 61, 89, 798, 402, 84, 41, 55, 388, 82, 398, 5, 88, 23, 393, 409]"
2818,2818,"[57, 14, 61, 383, 84, 19, 169, 5, 382, 379, 409, 22, 16, 420, 18, 430, 23, 198]"
2819,2819,"[57, 61, 84, 99, 398, 22, 14, 409, 383, 100, 382, 23, 430, 98, 420, 16, 17, 402]"
2820,2820,"[14, 57, 84, 17, 22, 388, 398, 61, 54, 42, 420, 402, 23, 425, 383, 19, 409, 41]"
2821,2821,"[57, 84, 14, 398, 61, 23, 430, 383, 382, 22, 409, 41, 9, 17, 431, 29, 432, 396]"
2822,2822,"[57, 712, 61, 430, 82, 84, 440, 22, 804, 23, 14, 398, 0, 24, 17, 383, 382, 88]"
2823,2823,"[55, 61, 57, 402, 425, 84, 88, 409, 398, 804, 42, 0, 14, 24, 440, 384, 712, 393]"
2824,2824,"[14, 398, 100, 57, 61, 23, 17, 409, 99, 22, 16, 84, 19, 98, 41, 26, 9, 402]"
2825,2825,"[99, 98, 109, 102, 100, 104, 101, 103, 712, 169, 61, 112, 398, 57, 54, 106, 84, 22]"
2826,2826,"[84, 57, 22, 383, 382, 14, 398, 61, 376, 5, 23, 388, 88, 19, 89, 379, 395, 437]"
2827,2827,"[14, 23, 409, 17, 383, 88, 382, 384, 169, 402, 22, 425, 376, 398, 41, 84, 19, 57]"
2828,2828,"[57, 61, 22, 430, 84, 712, 100, 398, 23, 382, 409, 14, 5, 17, 432, 383, 399, 19]"
2829,2829,"[14, 84, 22, 398, 19, 17, 16, 55, 57, 382, 23, 420, 61, 169, 409, 170, 85, 432]"
2830,2830,"[398, 61, 57, 23, 14, 412, 17, 425, 84, 29, 409, 435, 393, 400, 437, 67, 41, 396]"
2831,2831,"[804, 14, 57, 808, 61, 799, 169, 84, 807, 798, 198, 179, 382, 712, 420, 384, 813, 812]"
2832,2832,"[89, 5, 380, 441, 425, 383, 41, 55, 14, 421, 392, 31, 42, 179, 376, 798, 57, 804]"
2833,2833,"[409, 61, 57, 23, 14, 17, 22, 84, 398, 16, 88, 55, 420, 382, 42, 25, 9, 400]"
2834,2834,"[14, 398, 57, 61, 712, 84, 22, 88, 383, 85, 86, 17, 23, 82, 409, 420, 89, 798]"
2835,2835,"[24, 409, 23, 61, 84, 41, 57, 402, 14, 17, 398, 22, 21, 42, 396, 19, 26, 16]"
2836,2836,"[798, 54, 799, 804, 61, 169, 398, 55, 57, 14, 173, 84, 0, 22, 21, 712, 432, 89]"
2837,2837,"[61, 402, 57, 42, 41, 425, 398, 403, 430, 84, 14, 17, 22, 23, 393, 26, 25, 55]"
2838,2838,"[109, 99, 61, 103, 57, 398, 14, 420, 55, 798, 402, 84, 92, 430, 102, 376, 112, 89]"
2839,2839,"[14, 57, 9, 61, 84, 420, 23, 383, 432, 425, 398, 409, 0, 22, 67, 712, 382, 92]"
2840,2840,"[398, 57, 14, 22, 402, 420, 382, 19, 84, 17, 395, 388, 383, 61, 23, 396, 42, 409]"
2841,2841,"[57, 61, 19, 55, 22, 382, 14, 84, 402, 430, 23, 398, 383, 17, 376, 29, 420, 5]"
2842,2842,"[23, 55, 57, 22, 169, 19, 84, 15, 14, 170, 61, 396, 24, 17, 89, 41, 398, 382]"
2843,2843,"[84, 57, 22, 396, 15, 14, 92, 23, 437, 395, 383, 398, 86, 30, 420, 27, 61, 382]"
2844,2844,"[15, 402, 57, 21, 17, 380, 14, 383, 0, 5, 89, 403, 61, 62, 99, 75, 398, 25]"
2845,2845,"[57, 61, 14, 23, 398, 430, 41, 19, 17, 25, 22, 42, 409, 24, 420, 382, 15, 383]"
2846,2846,"[84, 57, 420, 22, 17, 14, 383, 432, 61, 67, 398, 0, 85, 29, 388, 430, 23, 82]"
2847,2847,"[57, 84, 398, 14, 9, 437, 395, 61, 23, 402, 376, 425, 403, 41, 0, 19, 17, 420]"
2848,2848,"[57, 398, 61, 14, 84, 22, 420, 23, 9, 409, 383, 402, 30, 82, 388, 17, 430, 88]"
2849,2849,"[14, 17, 23, 409, 57, 22, 402, 420, 16, 398, 19, 61, 84, 384, 382, 383, 55, 41]"
2850,2850,"[14, 169, 61, 57, 382, 17, 409, 84, 22, 398, 23, 9, 383, 89, 170, 157, 88, 384]"
2851,2851,"[57, 430, 84, 22, 425, 54, 398, 396, 432, 420, 383, 23, 14, 25, 382, 55, 61, 92]"
2852,2852,"[57, 61, 420, 14, 17, 29, 22, 54, 425, 398, 84, 388, 16, 430, 55, 19, 89, 23]"
2853,2853,"[61, 14, 398, 57, 22, 84, 42, 437, 23, 384, 412, 169, 383, 16, 21, 435, 9, 411]"
2854,2854,"[89, 14, 41, 804, 90, 19, 379, 384, 88, 383, 399, 179, 199, 42, 420, 377, 84, 417]"
2855,2855,"[84, 798, 799, 804, 396, 376, 165, 807, 179, 384, 395, 134, 440, 25, 82, 380, 22, 169]"
2856,2856,"[14, 382, 55, 383, 420, 19, 384, 23, 412, 22, 41, 5, 11, 169, 92, 57, 379, 17]"
2857,2857,"[57, 14, 22, 84, 409, 23, 61, 17, 382, 402, 384, 5, 19, 432, 398, 388, 55, 16]"
2858,2858,"[57, 84, 22, 383, 23, 395, 382, 30, 61, 14, 5, 379, 85, 86, 19, 398, 432, 82]"
2859,2859,"[14, 57, 398, 61, 23, 17, 22, 409, 41, 29, 19, 384, 16, 445, 84, 402, 388, 383]"
2860,2860,"[14, 394, 88, 432, 430, 61, 89, 55, 169, 21, 57, 380, 440, 445, 420, 409, 84, 63]"
2861,2861,"[14, 61, 19, 376, 88, 382, 398, 23, 42, 379, 55, 17, 41, 5, 31, 384, 395, 420]"
2862,2862,"[57, 14, 23, 55, 61, 398, 84, 100, 409, 430, 411, 22, 169, 9, 29, 17, 425, 420]"
2863,2863,"[5, 376, 87, 383, 419, 82, 171, 420, 57, 23, 89, 19, 84, 55, 440, 798, 77, 402]"
2864,2864,"[55, 14, 57, 61, 22, 84, 398, 382, 42, 17, 89, 16, 425, 383, 23, 430, 54, 402]"
2865,2865,"[398, 409, 23, 17, 402, 57, 432, 41, 22, 11, 61, 25, 88, 384, 383, 84, 14, 42]"
2866,2866,"[798, 198, 89, 169, 203, 421, 179, 799, 432, 804, 14, 812, 384, 23, 55, 171, 42, 25]"
2867,2867,"[100, 57, 61, 23, 41, 382, 14, 99, 88, 84, 402, 384, 102, 383, 420, 16, 42, 398]"
2868,2868,"[712, 61, 398, 84, 14, 57, 29, 42, 22, 23, 16, 41, 17, 430, 409, 9, 88, 412]"
2869,2869,"[57, 14, 109, 61, 804, 398, 84, 382, 169, 22, 798, 110, 409, 19, 5, 430, 420, 23]"
2870,2870,"[57, 398, 82, 84, 430, 61, 23, 22, 55, 420, 14, 383, 169, 388, 431, 5, 396, 17]"
2871,2871,"[57, 61, 55, 14, 430, 84, 420, 16, 409, 22, 382, 398, 23, 169, 17, 432, 19, 9]"
2872,2872,"[55, 14, 169, 798, 799, 17, 420, 57, 22, 61, 42, 23, 409, 398, 29, 812, 89, 402]"
2873,2873,"[57, 61, 420, 398, 14, 22, 402, 409, 432, 383, 23, 382, 169, 84, 399, 19, 17, 430]"
2874,2874,"[57, 61, 22, 382, 19, 430, 383, 15, 17, 84, 14, 23, 398, 402, 26, 431, 55, 9]"
2875,2875,"[22, 14, 57, 383, 398, 382, 61, 19, 5, 402, 17, 41, 23, 388, 409, 84, 16, 392]"
2876,2876,"[0, 441, 75, 445, 420, 54, 798, 21, 400, 14, 57, 61, 62, 804, 382, 55, 89, 23]"
2877,2877,"[382, 383, 5, 19, 169, 165, 376, 388, 384, 61, 420, 88, 42, 57, 798, 179, 379, 17]"
2878,2878,"[61, 57, 55, 84, 398, 409, 14, 23, 82, 22, 430, 17, 383, 41, 440, 19, 380, 412]"
2879,2879,"[61, 57, 14, 100, 22, 99, 103, 409, 383, 5, 430, 398, 798, 98, 420, 19, 23, 84]"
2880,2880,"[14, 61, 398, 23, 384, 43, 425, 41, 31, 22, 100, 57, 11, 169, 411, 84, 402, 9]"
2881,2881,"[14, 19, 55, 22, 42, 84, 89, 382, 383, 41, 5, 402, 169, 17, 420, 384, 804, 16]"
2882,2882,"[57, 61, 398, 84, 430, 14, 22, 23, 409, 17, 382, 420, 16, 55, 25, 432, 19, 0]"
2883,2883,"[61, 57, 14, 16, 398, 17, 22, 409, 23, 19, 430, 382, 21, 5, 20, 84, 420, 376]"
2884,2884,"[57, 61, 430, 383, 22, 441, 420, 84, 15, 798, 398, 23, 440, 11, 382, 799, 19, 169]"
2885,2885,"[14, 23, 409, 17, 19, 22, 398, 55, 61, 57, 383, 380, 169, 402, 382, 379, 29, 16]"
2886,2886,"[23, 382, 17, 57, 383, 14, 27, 24, 16, 19, 402, 420, 26, 61, 88, 430, 409, 431]"
2887,2887,"[99, 100, 102, 14, 798, 23, 169, 383, 808, 382, 41, 402, 420, 22, 398, 384, 89, 101]"
2888,2888,"[57, 61, 14, 398, 430, 84, 22, 55, 402, 17, 23, 443, 26, 0, 169, 382, 19, 395]"
2889,2889,"[403, 169, 402, 405, 86, 398, 383, 26, 82, 41, 14, 57, 198, 5, 804, 61, 384, 92]"
2890,2890,"[57, 61, 23, 398, 17, 425, 100, 84, 14, 41, 42, 395, 409, 22, 402, 411, 383, 99]"
2891,2891,"[14, 55, 57, 23, 22, 17, 19, 409, 398, 382, 169, 402, 383, 376, 15, 420, 61, 27]"
2892,2892,"[61, 57, 398, 402, 409, 425, 16, 84, 19, 14, 411, 0, 23, 410, 395, 434, 433, 22]"
2893,2893,"[57, 84, 82, 398, 22, 430, 86, 55, 396, 441, 14, 61, 29, 23, 395, 432, 420, 85]"
2894,2894,"[55, 61, 57, 383, 398, 23, 198, 430, 14, 89, 104, 798, 15, 16, 54, 409, 812, 22]"
2895,2895,"[61, 57, 14, 84, 23, 409, 22, 398, 9, 17, 382, 383, 43, 16, 420, 401, 19, 402]"
2896,2896,"[14, 57, 61, 23, 84, 22, 409, 82, 384, 430, 383, 411, 398, 382, 17, 425, 420, 55]"
2897,2897,"[61, 398, 440, 14, 57, 798, 89, 41, 388, 29, 146, 804, 712, 169, 160, 442, 379, 402]"
2898,2898,"[440, 82, 5, 0, 89, 437, 383, 388, 57, 157, 61, 161, 398, 420, 712, 105, 396, 42]"
2899,2899,"[409, 57, 61, 14, 17, 398, 84, 22, 16, 382, 23, 383, 432, 384, 402, 15, 9, 88]"
2900,2900,"[57, 61, 17, 409, 23, 398, 430, 22, 14, 9, 10, 383, 15, 84, 11, 399, 19, 382]"
2901,2901,"[14, 382, 169, 5, 171, 55, 383, 804, 808, 384, 179, 198, 379, 170, 798, 19, 157, 376]"
2902,2902,"[57, 84, 382, 383, 61, 14, 420, 23, 5, 17, 22, 169, 430, 388, 100, 55, 26, 432]"
2903,2903,"[61, 57, 23, 55, 409, 14, 398, 9, 16, 425, 84, 22, 383, 382, 420, 804, 169, 5]"
2904,2904,"[57, 61, 84, 82, 398, 14, 22, 23, 17, 430, 383, 54, 16, 395, 87, 420, 402, 425]"
2905,2905,"[22, 14, 15, 19, 376, 57, 17, 380, 20, 89, 394, 430, 379, 0, 62, 24, 393, 61]"
2906,2906,"[420, 41, 54, 14, 42, 27, 425, 23, 402, 29, 92, 412, 383, 0, 169, 398, 382, 388]"
2907,2907,"[169, 165, 55, 89, 171, 14, 798, 198, 134, 804, 42, 808, 399, 172, 203, 799, 179, 398]"
2908,2908,"[22, 432, 383, 379, 376, 61, 14, 57, 5, 169, 382, 386, 804, 384, 26, 25, 420, 19]"
2909,2909,"[23, 57, 62, 41, 55, 22, 61, 82, 169, 42, 84, 430, 14, 396, 402, 170, 31, 443]"
2910,2910,"[41, 42, 382, 88, 99, 420, 383, 412, 89, 402, 57, 23, 67, 384, 5, 391, 432, 102]"
2911,2911,"[23, 89, 798, 804, 31, 169, 807, 14, 382, 42, 203, 425, 799, 55, 808, 440, 57, 441]"
2912,2912,"[57, 61, 14, 402, 23, 409, 17, 41, 383, 22, 42, 384, 430, 16, 382, 88, 9, 19]"
2913,2913,"[57, 22, 14, 420, 398, 84, 86, 388, 23, 61, 24, 425, 55, 430, 85, 17, 445, 19]"
2914,2914,"[23, 14, 57, 425, 402, 383, 398, 22, 25, 15, 55, 17, 26, 84, 430, 409, 396, 169]"
2915,2915,"[14, 55, 57, 17, 9, 10, 22, 409, 23, 89, 61, 24, 420, 84, 169, 54, 5, 92]"
2916,2916,"[84, 409, 169, 382, 23, 14, 398, 19, 383, 17, 57, 384, 61, 170, 88, 22, 376, 5]"
2917,2917,"[57, 84, 22, 61, 398, 432, 14, 82, 382, 23, 396, 85, 420, 17, 395, 5, 383, 19]"
2918,2918,"[380, 15, 26, 376, 379, 0, 14, 22, 88, 19, 89, 420, 57, 382, 41, 17, 61, 54]"
2919,2919,"[57, 14, 61, 19, 17, 22, 84, 383, 23, 382, 398, 402, 420, 55, 425, 29, 388, 409]"
2920,2920,"[23, 14, 409, 398, 61, 19, 22, 17, 57, 402, 84, 395, 411, 382, 403, 41, 88, 383]"
2921,2921,"[57, 14, 61, 19, 420, 430, 17, 383, 22, 382, 25, 398, 379, 5, 23, 432, 169, 84]"
2922,2922,"[55, 14, 22, 57, 395, 84, 23, 409, 169, 420, 19, 17, 396, 402, 398, 89, 382, 61]"
2923,2923,"[57, 55, 398, 14, 61, 22, 84, 17, 169, 23, 430, 170, 89, 402, 383, 395, 420, 25]"
2924,2924,"[61, 57, 55, 398, 84, 22, 409, 17, 14, 23, 440, 393, 430, 383, 425, 19, 420, 441]"
2925,2925,"[57, 14, 22, 398, 61, 409, 430, 23, 402, 17, 84, 41, 42, 25, 21, 420, 388, 399]"
2926,2926,"[57, 23, 22, 14, 61, 17, 84, 19, 15, 55, 398, 25, 430, 420, 409, 29, 82, 425]"
2927,2927,"[57, 84, 55, 22, 14, 398, 23, 420, 430, 61, 82, 17, 87, 382, 383, 19, 396, 432]"
2928,2928,"[14, 57, 398, 22, 84, 23, 61, 17, 19, 41, 409, 712, 383, 382, 420, 402, 376, 15]"
2929,2929,"[55, 14, 23, 22, 398, 19, 17, 57, 9, 409, 16, 430, 61, 382, 383, 5, 420, 169]"
2930,2930,"[14, 100, 409, 55, 398, 17, 23, 104, 420, 22, 57, 61, 169, 383, 430, 384, 19, 88]"
2931,2931,"[57, 14, 61, 398, 55, 23, 22, 17, 19, 430, 420, 84, 29, 409, 425, 388, 41, 396]"
2932,2932,"[100, 61, 57, 14, 99, 22, 84, 17, 409, 23, 398, 169, 102, 88, 55, 382, 19, 402]"
2933,2933,"[57, 61, 14, 22, 23, 398, 16, 396, 432, 420, 84, 430, 17, 25, 85, 402, 383, 88]"
2934,2934,"[55, 23, 798, 425, 398, 383, 402, 42, 43, 57, 169, 54, 29, 395, 179, 41, 22, 420]"
2935,2935,"[57, 398, 14, 84, 61, 22, 23, 402, 82, 430, 41, 712, 169, 420, 9, 412, 19, 17]"
